County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating ,2007 Hazus Score (%),2010 Hazus Score (%),OSHPD NPC Rating,Latitude,Longitude,Count
43 - Santa Clara,10856,Regional Medical Center of San Jose,San Jose,BLD-06316,Bulk Oxygen Yard,Equipment Yard,N/A,,,1,37.3625717,-121.849762,1
43 - Santa Clara,17487,Saint Louise Regional Hospital,Gilroy,BLD-02627,Hospital Building Area A,In Service,3,,,3,37.0357666,-121.5710907,1
43 - Santa Clara,17487,Saint Louise Regional Hospital,Gilroy,BLD-02628,Hospital Building Area B/C,In Service,3,,,3,37.0357666,-121.5710907,1
43 - Santa Clara,17487,Saint Louise Regional Hospital,Gilroy,BLD-02629,Central Plant,In Service,3,,,3,37.0357666,-121.5710907,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02546,Ancillary B (6043),In Service,2,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02547,Old Main Hospital C West (6001),In Service,1,,20.67,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02548,Old Main Hospital C East (6001),In Service,1,,11.72,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02550,Rehabilitation Center Str B (6004),In Service,2,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02552,Rehabilitation Center Str C (6004),In Service,2,3.37,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02553,West Wing K Nursing (6006),In Service,3,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02554,Main Hospital M (6009),In Service,5,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02555,Energy Plant S1 - Boiler Room (6016),In Service,4,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02556,Energy Plant S2 - Addition (6016),In Service,4,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-02557,Mech/Elec Bldg U (6017),In Service,5s,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-03654,M/E Chiller Addition,In Service,5s,,,4,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-03860,Services Bldg N (Unit 5) (6002),In Service,1,,31.65,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-03861,Services Bldg S (Unit 4) (6002),In Service,1,,15.10,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-03869,Connecting Corridor,In Service,1,,7.35,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-03907,Rehabilitation Center Str A (6004),In Service,2,0.59,,2,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-05256,Replacement Bed Building,Under Construction,5s,,,NYA,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-05306,Barbara Arons Pavilion,Acute Psych Only,N/A,,,NYA,37.313427,-121.9341888,1
43 - Santa Clara,10935,Santa Clara Valley Medical Center,San Jose,BLD-05677,West Wing K Nursing (6006) Air Intake,In Service,4,,,2,37.313427,-121.9341888,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02290,Edwards Building-Med School,In Service,1,,33.58,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02291,Lane Building - Med School,In Service,1,,17.15,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02292,Alway Building - Med School,In Service,1,,8.59,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02293,Grant Building - Med School,In Service,1,,10.13,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02294,Central Core,In Service,2,,,3,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02295,Central Core - East and West,In Service,1,,28.15,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02296,Boswell Building,In Service,1,,18.25,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02297,West Pavilion,In Service,2,,,3,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02298,East Pavilion,In Service,2,,,3,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02299,Phase 1 Central Core Expansion,In Service,3s,,,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02300,Nursing Pod D,In Service,4,,,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02301,Nursing Pod E,In Service,4,,,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02302,Nursing Pod F,In Service,4,,,3,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02303,Diagnostic Treatment Center,In Service,3s,,,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02304,Atrium,In Service,3s,,,3,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02305,F Pod Extension,In Service,3s,,,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02754,L. S. Packard Childrens Hospital,Not an Independent Building,N/A,,,N/A,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02799,OSHPD Plant,In Service,5s,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02800,OSHPD Electrical Equipment Yard,Equipment Yard,N/A,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02801,OSHPD Emergency Generator,Equipment Yard,N/A,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02802,OSHPD Cooling Towers,Equipment Yard,N/A,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02803,OSHPD Above Grade Fuel Tanks,Equipment Yard,N/A,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02865,New Stanford Hospital - Generator Building,Under Construction,5s,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-02866,Modular Steam Plant,In Service,5,,,4,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-03435,Utility Substation,In Service,5s,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-03436,Emergency Generator,Equipment Yard,N/A,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-03437,Utility Substation,Not a Building Structure,N/A,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-03805,Boiler Building - Office Portion,Not an Independent Building,N/A,,,N/A,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-05260,New Stanford Hospital,Under Construction,5s,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-05867,North Feed Steam Tunnel (OSHPD),Tunnels,N/A,,,2,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-05880,New Stanford Hospital - Elevator / Stair Enclosure,Under Construction,5s,,,NYA,37.4330139,-122.1758423,1
43 - Santa Clara,10943,Stanford Health Care,Palo Alto,BLD-05881,New Stanford Hospital - Utility Tunnel,Under Construction,N/A,,,NYA,37.4330139,-122.1758423,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-02320,Main Hospital,In Service,2,0.35,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-02321,Boiler House/Original Corridor,In Service,2,0.17,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-02322,North Wing,In Service,3s,,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-02323,Original East Wing,In Service,4,,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-02324,Emergency Wing,In Service,4s,,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-02325,Ancillary Building,In Service,4s,,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-03373,Generator #3,Equipment Yard,N/A,,,2,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-03527,Emergency Parking Deck,Not an Independent Building,N/A,,,N/A,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05749,Original Hospital,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05750,North Wing,Not an Independent Building,N/A,,,N/A,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05751,3 Story Addition Tower,Not an Independent Building,N/A,,,N/A,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05752,Emergency Room Expansion,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05753,ICU / CCU Addition,Not an Independent Building,N/A,,,N/A,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05754,Emergency Generator Building,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05755,Electrical Building,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05756,Acute Rehabilitation Gym,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05757,Exterior Canopy,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05758,Connecting Structure,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,10972,Dominican Hospital,Santa Cruz,BLD-05759,Laboratory Expansion,Delicensed Clinic under OSHPD,N/A,,,NYA,36.99017,-121.983528,1
44 - Santa Cruz,13901,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,BLD-00240,Sutter Maternity,In Service,3,,,3,36.9876938,-121.977478,1
44 - Santa Cruz,13901,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,BLD-05910,Connector Building,In Service,4,,,2,36.9876938,-121.977478,1
44 - Santa Cruz,15019,Watsonville Community Hospital,Watsonville,BLD-00057,Main Hospital,In Service,5,,,4,36.9282299,-121.7935015,1
44 - Santa Cruz,15019,Watsonville Community Hospital,Watsonville,BLD-00058,Central Plant,In Service,5,,,4,36.9282299,-121.7935015,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-02327,Original Hospital,In Service,1,,2.73,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-02328,Long Term Beds Addition,In Service,4,,,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-02329,Surgery/O.B. Addition,In Service,4,,,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-02332,Pharmacy and 12 Bed Addition,In Service,4,,,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-02333,Lobby/Business Addition,In Service,4,,,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-02334,Emergency Addition,In Service,5,,,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-03566,Generator Building,In Service,1,,,2,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Burney,BLD-05268,Skilled Nursing Building - Burney Campus,Skilled Nursing Only,N/A,,,NYA,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-05334,Emergency Department Expansion,Proposed,5s,,,NYA,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-06253,Connector,Proposed,5s,,,NYA,41.024181,-121.4244316,1
45 - Shasta,11000,Mayers Memorial Hospital,Fall River Mills,BLD-06254,Drop-Off Canopy,Proposed,5s,,,NYA,41.024181,-121.4244316,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01502,Main Building,In Service,2,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01503,Pediatrics,In Service,2,0.00,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01504,East Wing,In Service,2,0.10,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01505,Radiology Addition,In Service,2,0.22,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01506,Central Wing,In Service,2,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01507,Doctor's Lounge,Not an Independent Building,N/A,,,N/A,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01508,Cafeteria Addition,In Service,4,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01509,Third Floor L & D Addition,Not an Independent Building,N/A,,,N/A,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01510,West Tower,In Service,4s,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01511,Engineering Addition,Not an Independent Building,N/A,,,N/A,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01512,Pediatrics Addition,In Service,4s,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01513,ER/ICU Addition,In Service,5,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01514,Radiology & Cafeteria Addition,In Service,4,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01515,Oncology Center Addition,In Service,5s,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-01516,Generator Bunker,In Service,4,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-03642,Corridor,In Service,3s,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-03643,Oncology Canopy,In Service,3s,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-03644,Emergency Canopy,In Service,3s,,,2,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-05354,MRI Addition,In Service,5s,,,NYA,40.5718193,-122.3952179,1
45 - Shasta,11002,Mercy Medical Center Redding,Redding,BLD-05618,Service Yard,Equipment Yard,N/A,,,2,40.5718193,-122.3952179,1
45 - Shasta,16679,Patients' Hospital of Redding,Redding,BLD-00289,Hospital Building,In Service,5,,,2,40.5859413,-122.4166794,1
45 - Shasta,11001,Shasta Regional Medical Center,Redding,BLD-02340,East Wing,In Service,2,0.10,,2,40.5856285,-122.3877411,1
45 - Shasta,11001,Shasta Regional Medical Center,Redding,BLD-02341,West Wing,In Service,2,0.00,,2,40.5856285,-122.3877411,1
45 - Shasta,11001,Shasta Regional Medical Center,Redding,BLD-02342,Surgery/Radiology/ICU,In Service,4,,,2,40.5856285,-122.3877411,1
45 - Shasta,11001,Shasta Regional Medical Center,Redding,BLD-02343,ER Expansion,In Service,5,,,2,40.5856285,-122.3877411,1
45 - Shasta,11001,Shasta Regional Medical Center,Redding,BLD-02344,Surgery/Cardiology/LDR,In Service,4,,,2,40.5856285,-122.3877411,1
45 - Shasta,11001,Shasta Regional Medical Center,Redding,BLD-02345,Expansion,In Service,4,,,2,40.5856285,-122.3877411,1
45 - Shasta,16620,Vibra Hospital Of Northern California,Redding,BLD-00064,N. Ca. Rehabilitaion Hosp. Building,In Service,4,,,2,40.5857304,-122.4131233,1
47 - Siskiyou,14900,Fairchild Medical Center,Yreka,BLD-00082,Nursing Wing,In Service,5,,,4,41.7194939,-122.6458054,1
47 - Siskiyou,14900,Fairchild Medical Center,Yreka,BLD-00083,D & T Wing,In Service,5,,,4,41.7194939,-122.6458054,1
47 - Siskiyou,14900,Fairchild Medical Center,Yreka,BLD-00084,Med. Gas Shed,In Service,5,,,4,41.7194939,-122.6458054,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-00231,1973 Building,In Service,4,,,2,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-00232,Administration Building,Not an Independent Building,N/A,,,N/A,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-00233,Laboratory Addition,Not an Independent Building,N/A,,,N/A,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-00234,Radiology Addition,Not an Independent Building,N/A,,,N/A,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-00235,Skilled Nursing Facility & Maintenance Shop,In Service,4,,,2,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-00236,Generator Enclosure,In Service,5s,,,2,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-06101,Emergency Dept. Addition,Proposed,5s,,,NYA,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-06118,1973 Nursing Wing,In Service,4,,,2,41.3189538,-122.3231439,1
47 - Siskiyou,13812,Mercy Medical Center Mt. Shasta,Mount Shasta,BLD-06321,OPS Addition,In Service,5,,,4,41.3189538,-122.3231439,1
48 - Solano,18164,Kaiser Foundation Hospital - Vacaville,Vacaville,BLD-03834,Hospital Building,In Service,5s,,,4,38.388462,-121.938097,1
48 - Solano,18164,Kaiser Foundation Hospital - Vacaville,Vacaville,BLD-03835,Central Utility Plant Phase 2,In Service,5s,,,4,38.388462,-121.938097,1
48 - Solano,13142,Kaiser Foundation Hospital & Rehab Center - Vallejo,Vallejo,BLD-00204,Central Plant East,In Service,4,,,2,38.1283642,-122.2476558,1
48 - Solano,13142,Kaiser Foundation Hospital & Rehab Center - Vallejo,Vallejo,BLD-00205,Hospital Addition,In Service,3s,,,2,38.1283642,-122.2476558,1
48 - Solano,13142,Kaiser Foundation Hospital & Rehab Center - Vallejo,Vallejo,BLD-00207,Central Plant West,In Service,2,0.08,,2,38.1283642,-122.2476558,1
48 - Solano,13142,Kaiser Foundation Hospital & Rehab Center - Vallejo,Vallejo,BLD-02778,Central Plant,In Service,5s,,,4,38.1283642,-122.2476558,1
48 - Solano,13142,Kaiser Foundation Hospital & Rehab Center - Vallejo,Vallejo,BLD-02779,Hospital Tower,In Service,5s,,,4,38.1283642,-122.2476558,1
48 - Solano,13142,Kaiser Foundation Hospital & Rehab Center - Vallejo,Vallejo,BLD-03631,Central Plant East Storage / LOX,In Service,4,,,2,38.1283642,-122.2476558,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-01519,Central Plant,In Service,5,,,4,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-01520,Phase 1 Replacement Building,In Service,5,,,4,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-01521,Original Hospital Building A,In Service,4,,,2,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-01522,Emergency Room Addition,In Service,5,,,4,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-02681,Med/Surg Addition,In Service,4s,,,2,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-02682,Original Hospital Building B,In Service,4,,,2,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-02683,Original Hospital Building C,In Service,4,,,2,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-03029,Emergency Room Canopy,In Service,5,,,4,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-03030,Phase 1 Replacement Building Canopy,In Service,5s,,,4,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-05345,Electrical Building,In Service,5,,,NYA,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-05875,New North Wing,Under Construction,5s,,,NYA,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-05876,Overhead Utility Support Structure,Not a Building Structure,N/A,,,NYA,38.2617416,-122.0466232,1
48 - Solano,11019,Northbay Medical Center,Fairfield,BLD-06335,Laboratory Building,In Service,5,,,NYA,38.2617416,-122.0466232,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00340,Nursing Wing,In Service,3,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00341,Main Entrance,In Service,5,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00342,Ancillary Wing,In Service,3,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00343,Administration Wing,In Service,5,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00344,Central Plant,In Service,5,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00345,Cafeteria Wing,In Service,5,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-00347,Service Yard Canopy,In Service,3,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-05991,MRI Walkway,In Service,5,,,4,38.355854,-121.9519653,1
48 - Solano,15807,NorthBay VacaValley Hospital,Vacaville,BLD-05993,Bulk Oxygen Tank,Equipment Yard,N/A,,,4,38.355854,-121.9519653,1
48 - Solano,12525,Sutter Solano Medical Center,Vallejo,BLD-01019,Original Hospital,In Service,2,,0.47,2,38.1311836,-122.2373276,1
48 - Solano,12525,Sutter Solano Medical Center,Vallejo,BLD-01020,One Story Addition,In Service,4,,,2,38.1311836,-122.2373276,1
48 - Solano,12525,Sutter Solano Medical Center,Vallejo,BLD-01021,Tower Addition,In Service,3s,,,2,38.1311836,-122.2373276,1
48 - Solano,12525,Sutter Solano Medical Center,Vallejo,BLD-02969,Two Story Addition,In Service,4s,,,2,38.1311836,-122.2373276,1
49 - Sonoma,12823,Healdsburg District Hospital,Healdsburg,BLD-00919,Main Hospital Building,In Service,2,,,2,38.6274938,-122.8638015,1
49 - Sonoma,12823,Healdsburg District Hospital,Healdsburg,BLD-00920,Entrance Addition,In Service,5,,,2,38.6274938,-122.8638015,1
49 - Sonoma,12823,Healdsburg District Hospital,Healdsburg,BLD-00921,CT Scanner Addition,In Service,5s,,,2,38.6274938,-122.8638015,1
49 - Sonoma,12823,Healdsburg District Hospital,Healdsburg,BLD-00922,Mechanical/Electrical Addition,In Service,5,,,2,38.6274938,-122.8638015,1
49 - Sonoma,12823,Healdsburg District Hospital,Healdsburg,BLD-00923,Materials Management Addition,In Service,5s,,,2,38.6274938,-122.8638015,1
49 - Sonoma,12823,Healdsburg District Hospital,Healdsburg,BLD-05449,ED Addition,In Service,5s,,,4,38.6274938,-122.8638015,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-00277,Hospital,In Service,3,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-00278,Central Plant,In Service,4,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-00279,Central Plant Addition,In Service,4,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-00280,Electrical Building,In Service,4,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-02780,"Hospital, South",Not an Independent Building,N/A,,,N/A,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-02781,"Hospital, North",Not an Independent Building,N/A,,,N/A,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-02782,"Canopy, South",In Service,3,,,3,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-02783,"Canopy, North",In Service,3,,,3,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-03610,North Wing Expansion,In Service,5,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-03849,Generator Building,In Service,5,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-05699,Connecting Tunnel,In Service,5,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-05700,CUP / Boiler Room Expansion,In Service,5,,,4,38.4714851,-122.7264175,1
49 - Sonoma,16242,Kaiser Foundation Hospital - Santa Rosa,Santa Rosa,BLD-06104,North Wing Expansion Canopy,In Service,5,,,4,38.4714851,-122.7264175,1
49 - Sonoma,14568,Petaluma Valley Hospital,Petaluma,BLD-00311,Original Hospital - Southwest,In Service,3,,,2,38.2545395,-122.6317825,1
